ano,mes_numero,mes,data,categoria,subcategoria,indicador,indicador_completo,valor
2024,1,JAN,2024-01-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,2.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,1.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,2.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,1,JAN,2024-01-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,3.0
2024,1,JAN,2024-01-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,7.0
2024,1,JAN,2024-01-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,2.0
2024,1,JAN,2024-01-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,7.0
2024,1,JAN,2024-01-01,SAÚDE,,Internações,Internações,3.0
2024,1,JAN,2024-01-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2024,1,JAN,2024-01-01,SAÚDE,,Saúde mental,Saúde mental,39.0
2024,1,JAN,2024-01-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,3.0
2024,1,JAN,2024-01-01,,,Atendimento familiar,Atendimento familiar,47.0
2024,1,JAN,2024-01-01,,,Atendimentos individual,Atendimentos individual,62.0
2024,1,JAN,2024-01-01,,,Colocação em família substituta,Colocação em família substituta,3.0
2024,1,JAN,2024-01-01,,,Desligamentos,Desligamentos,3.0
2024,1,JAN,2024-01-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),3.0
2024,1,JAN,2024-01-01,,,Efetivos na casa,Efetivos na casa,20.0
2024,1,JAN,2024-01-01,,,Evasão,Evasão,0.0
2024,1,JAN,2024-01-01,,,Interface com educação,Interface com educação,21.0
2024,1,JAN,2024-01-01,,,Interface com judiciário,Interface com judiciário,3.0
2024,1,JAN,2024-01-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,24.0
2024,1,JAN,2024-01-01,,,Interface com saúde,Interface com saúde,7.0
2024,1,JAN,2024-01-01,,,Novos ingressos,Novos ingressos,0.0
2024,1,JAN,2024-01-01,,,PIAs / Relatórios,PIAs / Relatórios,20.0
2024,1,JAN,2024-01-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",5.0
2024,1,JAN,2024-01-01,,,Transferências,Transferências,0.0
2024,1,JAN,2024-01-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,1.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,2,FEV,2024-02-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,2,FEV,2024-02-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,2,FEV,2024-02-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,12.0
2024,2,FEV,2024-02-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,2.0
2024,2,FEV,2024-02-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,13.0
2024,2,FEV,2024-02-01,SAÚDE,,Internações,Internações,2.0
2024,2,FEV,2024-02-01,SAÚDE,,Saúde clínica,Saúde clínica,0.0
2024,2,FEV,2024-02-01,SAÚDE,,Saúde mental,Saúde mental,37.0
2024,2,FEV,2024-02-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,4.0
2024,2,FEV,2024-02-01,,,Atendimento familiar,Atendimento familiar,42.0
2024,2,FEV,2024-02-01,,,Atendimentos individual,Atendimentos individual,58.0
2024,2,FEV,2024-02-01,,,Colocação em família substituta,Colocação em família substituta,3.0
2024,2,FEV,2024-02-01,,,Desligamentos,Desligamentos,3.0
2024,2,FEV,2024-02-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),2.0
2024,2,FEV,2024-02-01,,,Efetivos na casa,Efetivos na casa,20.0
2024,2,FEV,2024-02-01,,,Evasão,Evasão,0.0
2024,2,FEV,2024-02-01,,,Interface com educação,Interface com educação,6.0
2024,2,FEV,2024-02-01,,,Interface com judiciário,Interface com judiciário,3.0
2024,2,FEV,2024-02-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,21.0
2024,2,FEV,2024-02-01,,,Interface com saúde,Interface com saúde,14.0
2024,2,FEV,2024-02-01,,,Novos ingressos,Novos ingressos,0.0
2024,2,FEV,2024-02-01,,,PIAs / Relatórios,PIAs / Relatórios,19.0
2024,2,FEV,2024-02-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",5.0
2024,2,FEV,2024-02-01,,,Transferências,Transferências,0.0
2024,2,FEV,2024-02-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,1.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,3,MAR,2024-03-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,3,MAR,2024-03-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,3,MAR,2024-03-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,13.0
2024,3,MAR,2024-03-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,3,MAR,2024-03-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,10.0
2024,3,MAR,2024-03-01,SAÚDE,,Internações,Internações,0.0
2024,3,MAR,2024-03-01,SAÚDE,,Saúde clínica,Saúde clínica,10.0
2024,3,MAR,2024-03-01,SAÚDE,,Saúde mental,Saúde mental,33.0
2024,3,MAR,2024-03-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,5.0
2024,3,MAR,2024-03-01,,,Atendimento familiar,Atendimento familiar,50.0
2024,3,MAR,2024-03-01,,,Atendimentos individual,Atendimentos individual,65.0
2024,3,MAR,2024-03-01,,,Colocação em família substituta,Colocação em família substituta,5.0
2024,3,MAR,2024-03-01,,,Desligamentos,Desligamentos,5.0
2024,3,MAR,2024-03-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2024,3,MAR,2024-03-01,,,Efetivos na casa,Efetivos na casa,20.0
2024,3,MAR,2024-03-01,,,Evasão,Evasão,10.0
2024,3,MAR,2024-03-01,,,Interface com educação,Interface com educação,10.0
2024,3,MAR,2024-03-01,,,Interface com judiciário,Interface com judiciário,5.0
2024,3,MAR,2024-03-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,15.0
2024,3,MAR,2024-03-01,,,Interface com saúde,Interface com saúde,12.0
2024,3,MAR,2024-03-01,,,Novos ingressos,Novos ingressos,0.0
2024,3,MAR,2024-03-01,,,PIAs / Relatórios,PIAs / Relatórios,7.0
2024,3,MAR,2024-03-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2024,3,MAR,2024-03-01,,,Transferências,Transferências,0.0
2024,3,MAR,2024-03-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,4,ABR,2024-04-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,4,ABR,2024-04-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,4,ABR,2024-04-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,15.0
2024,4,ABR,2024-04-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,4,ABR,2024-04-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,15.0
2024,4,ABR,2024-04-01,SAÚDE,,Internações,Internações,1.0
2024,4,ABR,2024-04-01,SAÚDE,,Saúde clínica,Saúde clínica,15.0
2024,4,ABR,2024-04-01,SAÚDE,,Saúde mental,Saúde mental,39.0
2024,4,ABR,2024-04-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,4.0
2024,4,ABR,2024-04-01,,,Atendimento familiar,Atendimento familiar,52.0
2024,4,ABR,2024-04-01,,,Atendimentos individual,Atendimentos individual,78.0
2024,4,ABR,2024-04-01,,,Colocação em família substituta,Colocação em família substituta,4.0
2024,4,ABR,2024-04-01,,,Desligamentos,Desligamentos,4.0
2024,4,ABR,2024-04-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),1.0
2024,4,ABR,2024-04-01,,,Efetivos na casa,Efetivos na casa,19.0
2024,4,ABR,2024-04-01,,,Evasão,Evasão,2.0
2024,4,ABR,2024-04-01,,,Interface com educação,Interface com educação,8.0
2024,4,ABR,2024-04-01,,,Interface com judiciário,Interface com judiciário,4.0
2024,4,ABR,2024-04-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,19.0
2024,4,ABR,2024-04-01,,,Interface com saúde,Interface com saúde,15.0
2024,4,ABR,2024-04-01,,,Novos ingressos,Novos ingressos,0.0
2024,4,ABR,2024-04-01,,,PIAs / Relatórios,PIAs / Relatórios,20.0
2024,4,ABR,2024-04-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",10.0
2024,4,ABR,2024-04-01,,,Transferências,Transferências,1.0
2024,4,ABR,2024-04-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,1.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,5,MAI,2024-05-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,5,MAI,2024-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,5,MAI,2024-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,6.0
2024,5,MAI,2024-05-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,5,MAI,2024-05-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,6.0
2024,5,MAI,2024-05-01,SAÚDE,,Internações,Internações,1.0
2024,5,MAI,2024-05-01,SAÚDE,,Saúde clínica,Saúde clínica,17.0
2024,5,MAI,2024-05-01,SAÚDE,,Saúde mental,Saúde mental,23.0
2024,5,MAI,2024-05-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,7.0
2024,5,MAI,2024-05-01,,,Atendimento familiar,Atendimento familiar,33.0
2024,5,MAI,2024-05-01,,,Atendimentos individual,Atendimentos individual,50.0
2024,5,MAI,2024-05-01,,,Colocação em família substituta,Colocação em família substituta,3.0
2024,5,MAI,2024-05-01,,,Desligamentos,Desligamentos,3.0
2024,5,MAI,2024-05-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),1.0
2024,5,MAI,2024-05-01,,,Efetivos na casa,Efetivos na casa,18.0
2024,5,MAI,2024-05-01,,,Evasão,Evasão,0.0
2024,5,MAI,2024-05-01,,,Interface com educação,Interface com educação,7.0
2024,5,MAI,2024-05-01,,,Interface com judiciário,Interface com judiciário,3.0
2024,5,MAI,2024-05-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,25.0
2024,5,MAI,2024-05-01,,,Interface com saúde,Interface com saúde,11.0
2024,5,MAI,2024-05-01,,,Novos ingressos,Novos ingressos,0.0
2024,5,MAI,2024-05-01,,,PIAs / Relatórios,PIAs / Relatórios,7.0
2024,5,MAI,2024-05-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",9.0
2024,5,MAI,2024-05-01,,,Transferências,Transferências,0.0
2024,5,MAI,2024-05-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,6,JUN,2024-06-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,6,JUN,2024-06-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,6,JUN,2024-06-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,7.0
2024,6,JUN,2024-06-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,6,JUN,2024-06-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,9.0
2024,6,JUN,2024-06-01,SAÚDE,,Internações,Internações,0.0
2024,6,JUN,2024-06-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2024,6,JUN,2024-06-01,SAÚDE,,Saúde mental,Saúde mental,25.0
2024,6,JUN,2024-06-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2024,6,JUN,2024-06-01,,,Atendimento familiar,Atendimento familiar,49.0
2024,6,JUN,2024-06-01,,,Atendimentos individual,Atendimentos individual,57.0
2024,6,JUN,2024-06-01,,,Colocação em família substituta,Colocação em família substituta,2.0
2024,6,JUN,2024-06-01,,,Desligamentos,Desligamentos,2.0
2024,6,JUN,2024-06-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2024,6,JUN,2024-06-01,,,Efetivos na casa,Efetivos na casa,17.0
2024,6,JUN,2024-06-01,,,Evasão,Evasão,0.0
2024,6,JUN,2024-06-01,,,Interface com educação,Interface com educação,4.0
2024,6,JUN,2024-06-01,,,Interface com judiciário,Interface com judiciário,2.0
2024,6,JUN,2024-06-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,18.0
2024,6,JUN,2024-06-01,,,Interface com saúde,Interface com saúde,9.0
2024,6,JUN,2024-06-01,,,Novos ingressos,Novos ingressos,1.0
2024,6,JUN,2024-06-01,,,PIAs / Relatórios,PIAs / Relatórios,8.0
2024,6,JUN,2024-06-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2024,6,JUN,2024-06-01,,,Transferências,Transferências,0.0
2024,6,JUN,2024-06-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,2.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,7,JUL,2024-07-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,3.0
2024,7,JUL,2024-07-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,7,JUL,2024-07-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,8.0
2024,7,JUL,2024-07-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,7,JUL,2024-07-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,5.0
2024,7,JUL,2024-07-01,SAÚDE,,Internações,Internações,0.0
2024,7,JUL,2024-07-01,SAÚDE,,Saúde clínica,Saúde clínica,24.0
2024,7,JUL,2024-07-01,SAÚDE,,Saúde mental,Saúde mental,35.0
2024,7,JUL,2024-07-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,4.0
2024,7,JUL,2024-07-01,,,Atendimento familiar,Atendimento familiar,51.0
2024,7,JUL,2024-07-01,,,Atendimentos individual,Atendimentos individual,60.0
2024,7,JUL,2024-07-01,,,Colocação em família substituta,Colocação em família substituta,4.0
2024,7,JUL,2024-07-01,,,Desligamentos,Desligamentos,4.0
2024,7,JUL,2024-07-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2024,7,JUL,2024-07-01,,,Efetivos na casa,Efetivos na casa,18.0
2024,7,JUL,2024-07-01,,,Evasão,Evasão,0.0
2024,7,JUL,2024-07-01,,,Interface com educação,Interface com educação,5.0
2024,7,JUL,2024-07-01,,,Interface com judiciário,Interface com judiciário,4.0
2024,7,JUL,2024-07-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,22.0
2024,7,JUL,2024-07-01,,,Interface com saúde,Interface com saúde,10.0
2024,7,JUL,2024-07-01,,,Novos ingressos,Novos ingressos,4.0
2024,7,JUL,2024-07-01,,,PIAs / Relatórios,PIAs / Relatórios,6.0
2024,7,JUL,2024-07-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",9.0
2024,7,JUL,2024-07-01,,,Transferências,Transferências,0.0
2024,7,JUL,2024-07-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,2.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2024,8,AGO,2024-08-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,0.0
2024,8,AGO,2024-08-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,0.0
2024,8,AGO,2024-08-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,10.0
2024,8,AGO,2024-08-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,0.0
2024,8,AGO,2024-08-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,9.0
2024,8,AGO,2024-08-01,SAÚDE,,Internações,Internações,5.0
2024,8,AGO,2024-08-01,SAÚDE,,Saúde clínica,Saúde clínica,28.0
2024,8,AGO,2024-08-01,SAÚDE,,Saúde mental,Saúde mental,29.0
2024,8,AGO,2024-08-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,7.0
2024,8,AGO,2024-08-01,,,Atendimento familiar,Atendimento familiar,56.0
2024,8,AGO,2024-08-01,,,Atendimentos individual,Atendimentos individual,69.0
2024,8,AGO,2024-08-01,,,Colocação em família substituta,Colocação em família substituta,7.0
2024,8,AGO,2024-08-01,,,Desligamentos,Desligamentos,7.0
2024,8,AGO,2024-08-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),5.0
2024,8,AGO,2024-08-01,,,Efetivos na casa,Efetivos na casa,18.0
2024,8,AGO,2024-08-01,,,Evasão,Evasão,0.0
2024,8,AGO,2024-08-01,,,Interface com educação,Interface com educação,11.0
2024,8,AGO,2024-08-01,,,Interface com judiciário,Interface com judiciário,7.0
2024,8,AGO,2024-08-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,15.0
2024,8,AGO,2024-08-01,,,Interface com saúde,Interface com saúde,9.0
2024,8,AGO,2024-08-01,,,Novos ingressos,Novos ingressos,0.0
2024,8,AGO,2024-08-01,,,PIAs / Relatórios,PIAs / Relatórios,10.0
2024,8,AGO,2024-08-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",11.0
2024,8,AGO,2024-08-01,,,Transferências,Transferências,0.0
2024,8,AGO,2024-08-01,,,Visitas Domiciliares,Visitas Domiciliares,3.0
2024,9,SET,2024-09-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
2024,9,SET,2024-09-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,0.0
2024,9,SET,2024-09-01,EDUCAÇÃO,Ensino infantil,aguardando vaga,Ensino infantil - aguardando vaga,0.0
2024,9,SET,2024-09-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,1.0
2024,9,SET,2024-09-01,EDUCAÇÃO,Ensino regular,aguardando vaga,Ensino regular - aguardando vaga,0.0
2024,9,SET,2024-09-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
